CAR_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1_IMPROVEMENT,S2_IMPROVEMENT,S3_IMPROVEMENT,KPH,S1_LARGE,S2_LARGE,S3_LARGE,DRIVER_NAME,PIT_TIME,TEAM,LOCATION,EVENT,PITSTOP_TAKEN,EVENT_TYPE
3,16,85,0,0,0,0,0,105.5,25.9,31.4,21.9,3,0.0,2,5,0,0,0
3,17,85,0,0,0,0,0,116.4,24.1,28.0,19.7,3,0.0,2,5,0,0,0
3,18,68,0,0,0,0,0,95.9,26.2,38.3,22.5,3,0.0,2,5,0,0,0
3,19,119,1,0,1,1,1,117.3,24.0,27.6,19.6,3,0.0,2,5,0,0,0
3,20,166,0,1,0,0,0,109.85,27.7,31.3,,3,0.0,2,5,0,0,0
20,1,98,0,0,0,0,0,58.7,86.2,32.7,23.4,15,51.1,10,5,0,1,0
20,2,73,0,0,0,0,0,76.5,49.7,36.2,23.3,15,0.0,10,5,0,0,0
20,3,115,0,0,0,0,0,109.2,26.3,29.3,20.9,15,0.0,10,5,0,0,0
20,4,71,0,0,0,0,0,112.4,25.5,28.4,20.4,15,0.0,10,5,0,0,0
20,5,84,0,0,0,0,0,113.4,25.0,28.3,20.3,15,0.0,10,5,0,0,0
20,6,79,0,0,0,0,0,114.1,24.9,28.3,20.1,15,0.0,10,5,0,0,0
20,7,82,0,0,0,0,0,112.7,25.0,29.0,20.1,15,0.0,10,5,0,0,0
20,8,90,0,0,0,0,0,113.9,24.8,28.6,20.0,15,0.0,10,5,0,0,0
20,9,82,0,0,0,0,0,112.0,24.9,29.0,20.7,15,0.0,10,5,0,0,0
20,10,145,0,0,0,0,0,113.4,25.0,28.4,20.2,15,0.0,10,5,0,0,0
20,11,100,0,0,0,0,0,98.4,29.0,33.4,22.4,15,0.0,10,5,0,0,0
20,12,85,0,0,0,0,0,115.8,24.3,27.9,19.9,15,0.0,10,5,0,0,0
20,13,122,0,0,0,0,0,92.1,32.7,34.3,23.6,15,0.0,10,5,0,0,0
20,14,116,1,0,1,1,1,116.6,24.2,27.8,19.7,15,0.0,10,5,0,0,0
20,15,74,0,0,0,0,0,94.4,29.4,35.6,23.5,15,0.0,10,5,0,0,0
20,16,101,0,0,0,0,0,96.1,29.9,35.0,22.0,15,0.0,10,5,0,0,0
20,17,120,0,1,0,0,0,18.5,24.4,27.9,,15,0.0,10,5,0,0,0
20,18,104,0,1,0,0,0,109.85,37.2,33.0,,15,383.6,10,5,0,1,0
4,1,175,0,0,0,0,0,46.6,104.6,35.3,39.3,19,68.5,8,5,0,1,0
4,2,89,0,0,0,0,0,91.6,39.3,30.3,21.6,19,0.0,8,5,0,0,0
4,3,68,0,0,0,0,0,110.7,25.8,28.9,20.7,19,0.0,8,5,0,0,0
4,4,118,0,0,0,0,0,112.7,25.1,28.4,20.5,19,0.0,8,5,0,0,0
4,5,104,0,0,0,0,0,112.3,24.9,28.5,20.9,19,0.0,8,5,0,0,0
4,6,100,0,0,0,0,0,111.8,25.5,28.5,20.6,19,0.0,8,5,0,0,0
4,7,82,0,0,0,0,0,113.3,24.8,28.6,20.4,19,0.0,8,5,0,0,0
4,8,87,0,0,0,0,0,113.2,24.9,28.4,20.5,19,0.0,8,5,0,0,0
4,9,72,0,0,0,0,0,112.8,24.9,28.6,20.5,19,0.0,8,5,0,0,0
4,10,96,0,0,0,0,0,113.1,24.8,28.4,20.6,19,0.0,8,5,0,0,0
4,11,110,0,0,0,0,0,95.7,31.1,33.7,22.4,19,0.0,8,5,0,0,0
4,12,138,0,0,0,0,0,114.7,24.3,28.1,20.3,19,0.0,8,5,0,0,0
4,13,94,0,0,0,0,0,114.5,24.5,28.2,20.2,19,0.0,8,5,0,0,0
4,14,100,0,0,0,0,0,86.2,32.5,37.0,27.4,19,0.0,8,5,0,0,0
4,15,121,0,0,0,0,0,109.4,26.0,28.8,21.6,19,0.0,8,5,0,0,0
4,16,87,0,0,0,0,0,115.8,24.3,27.9,19.8,19,0.0,8,5,0,0,0
4,17,95,0,1,0,0,0,36.8,28.6,33.6,,19,0.0,8,5,0,0,0
4,18,112,0,0,0,0,0,88.0,38.2,33.7,23.0,19,145.3,8,5,0,1,0
4,19,83,0,0,0,0,0,96.7,27.7,36.1,22.6,19,0.0,8,5,0,0,0
4,20,88,1,0,1,1,1,118.7,23.8,27.2,19.4,19,0.0,8,5,0,0,0
4,21,96,0,1,0,0,0,109.85,31.7,50.8,,19,0.0,8,5,0,0,0
21,1,92,0,0,0,0,0,54.5,93.2,34.3,25.9,1,59.3,8,5,0,1,0
21,2,115,0,0,0,0,0,77.9,54.2,30.9,22.2,1,0.0,8,5,0,0,0
21,3,83,0,0,0,0,0,109.6,26.0,29.2,21.0,1,0.0,8,5,0,0,0
21,4,97,0,0,0,0,0,112.4,25.2,28.7,20.5,1,0.0,8,5,0,0,0
21,5,83,0,0,0,0,0,112.3,25.1,28.5,20.7,1,0.0,8,5,0,0,0
21,6,83,0,0,0,0,0,104.9,27.4,31.0,21.2,1,0.0,8,5,0,0,0
21,7,119,0,0,0,0,0,113.9,24.8,28.3,20.3,1,0.0,8,5,0,0,0
21,8,67,0,0,0,0,0,90.8,31.0,37.0,24.0,1,0.0,8,5,0,0,0
21,9,103,0,0,0,0,0,115.3,24.3,27.9,20.2,1,0.0,8,5,0,0,0
21,10,89,0,0,0,0,0,87.0,33.7,39.1,23.2,1,0.0,8,5,0,0,0
21,11,196,0,0,1,0,0,116.0,24.2,27.9,19.9,1,0.0,8,5,0,0,0
21,12,120,0,0,0,0,0,107.3,26.5,29.8,21.5,1,0.0,8,5,0,0,0
21,13,111,0,0,0,0,0,113.0,25.0,28.5,20.5,1,0.0,8,5,0,0,0
21,14,183,0,0,0,0,0,112.9,25.1,28.4,20.5,1,0.0,8,5,0,0,0
21,15,73,0,0,0,0,0,101.7,27.4,31.7,23.1,1,0.0,8,5,0,0,0
21,16,106,0,0,0,0,0,113.6,24.8,28.6,20.2,1,0.0,8,5,0,0,0
21,17,83,0,1,0,0,0,35.9,26.1,31.1,,1,0.0,8,5,0,0,0
21,18,124,0,0,0,0,0,89.1,36.5,34.7,22.5,1,158.7,8,5,0,1,0
21,19,92,0,0,0,0,0,102.0,29.5,30.7,21.7,1,0.0,8,5,0,0,0
21,20,96,1,0,0,1,1,116.3,24.3,27.8,19.8,1,0.0,8,5,0,0,0
21,21,102,0,1,0,0,0,109.85,30.4,52.5,,1,0.0,8,5,0,0,0
22,1,131,0,0,0,0,0,61.1,77.8,33.3,25.7,12,44.1,6,5,0,1,0
22,2,71,0,0,0,0,0,75.6,44.4,43.9,22.2,12,0.0,6,5,0,0,0
22,3,100,0,0,0,0,0,108.8,25.0,30.7,21.1,12,0.0,6,5,0,0,0
22,4,103,0,0,0,0,0,113.2,25.2,28.4,20.2,12,0.0,6,5,0,0,0
22,5,109,0,0,0,0,0,113.1,25.1,28.5,20.2,12,0.0,6,5,0,0,0
22,6,82,0,0,0,0,0,113.9,25.0,28.2,20.1,12,0.0,6,5,0,0,0
22,7,72,0,0,0,0,0,96.8,30.9,33.6,21.7,12,0.0,6,5,0,0,0
22,8,125,0,0,0,0,0,113.7,25.2,28.3,20.0,12,0.0,6,5,0,0,0
22,9,82,0,0,0,0,0,114.1,24.8,28.2,20.1,12,0.0,6,5,0,0,0
22,10,102,0,0,0,0,0,97.5,29.5,34.2,22.1,12,0.0,6,5,0,0,0
22,11,157,0,0,1,0,0,115.8,24.2,28.0,19.9,12,0.0,6,5,0,0,0
22,12,71,1,0,0,1,1,116.2,24.3,27.9,19.7,12,0.0,6,5,0,0,0
22,13,70,0,0,0,0,0,96.8,30.1,34.7,21.6,12,0.0,6,5,0,0,0
22,14,113,0,1,0,0,0,109.85,173.2,31.2,,12,0.0,6,5,0,0,0
23,1,89,0,0,0,0,0,63.3,72.6,32.5,27.0,23,37.7,11,5,0,1,0
23,2,97,0,0,0,0,0,77.6,37.7,48.0,22.0,23,0.0,11,5,0,0,0
23,3,120,0,0,0,0,0,108.6,26.3,29.7,20.9,23,0.0,11,5,0,0,0
23,4,176,0,0,0,0,0,111.7,25.4,28.8,20.6,23,0.0,11,5,0,0,0
23,5,72,0,0,0,0,0,102.6,24.7,36.1,20.7,23,0.0,11,5,0,0,0
23,6,97,0,0,0,0,0,114.0,24.9,28.2,20.1,23,0.0,11,5,0,0,0
23,7,91,0,0,0,0,0,102.0,27.5,32.4,22.0,23,0.0,11,5,0,0,0
23,8,95,0,0,0,0,0,115.1,24.6,28.0,19.9,23,0.0,11,5,0,0,0
23,9,88,0,0,0,0,0,88.9,33.1,38.5,22.2,23,0.0,11,5,0,0,0
23,10,71,0,0,0,0,0,116.0,24.5,27.8,19.8,23,0.0,11,5,0,0,0
23,11,102,0,0,0,0,0,112.6,25.2,28.7,20.3,23,0.0,11,5,0,0,0
23,12,128,0,1,0,0,0,19.3,25.0,28.6,,23,0.0,11,5,0,0,0
23,13,87,0,0,0,0,0,91.6,36.3,32.9,22.0,23,360.9,11,5,0,1,0
23,14,92,0,0,0,0,0,116.5,24.4,27.7,19.6,23,0.0,11,5,0,0,0
23,15,81,1,0,1,1,0,117.7,23.9,27.5,19.6,23,0.0,11,5,0,0,0
23,16,130,0,0,0,0,0,90.6,32.7,38.4,21.1,23,0.0,11,5,0,0,0
23,17,82,0,0,0,0,1,117.0,24.1,27.7,19.6,23,0.0,11,5,0,0,0
23,18,83,0,0,0,0,0,103.5,24.7,28.2,27.8,23,0.0,11,5,0,0,0
23,19,93,0,1,0,0,0,109.85,50.8,55.8,,23,0.0,11,5,0,0,0
5,1,88,0,0,0,0,0,73.8,56.7,27.9,30.4,0,21.9,5,7,1,1,0
5,2,190,0,0,0,0,0,93.1,29.0,26.6,35.5,0,0.0,5,7,1,0,0
5,3,71,0,0,0,0,0,123.4,23.8,21.5,23.3,0,0.0,5,7,1,0,0
5,4,76,0,0,0,0,0,88.1,29.7,32.0,34.6,0,0.0,5,7,1,0,0
5,5,84,0,0,0,0,0,102.6,23.7,24.3,34.6,0,0.0,5,7,1,0,0
5,6,70,0,0,0,0,0,123.5,23.6,21.4,23.7,0,0.0,5,7,1,0,0
5,8,87,0,0,0,0,0,97.8,31.7,28.1,27.0,0,306.9,5,7,1,1,0
5,9,66,0,0,0,0,0,126.5,23.3,20.9,22.8,0,0.0,5,7,1,0,0
5,10,69,0,0,0,0,0,91.6,28.4,30.7,33.5,0,0.0,5,7,1,0,0
5,11,82,0,0,0,0,0,123.9,23.5,21.6,23.4,0,0.0,5,7,1,0,0
5,12,69,0,0,0,0,0,89.7,30.3,32.4,31.9,0,0.0,5,7,1,0,0
5,13,70,0,1,0,0,0,25.5,29.3,27.1,,0,0.0,5,7,1,0,0
5,14,85,0,0,0,0,0,100.9,34.1,23.8,26.2,0,255.2,5,7,1,1,0
5,15,68,1,0,1,1,1,127.0,23.3,20.8,22.7,0,0.0,5,7,1,0,0
5,16,79,0,0,0,0,0,105.4,27.0,28.2,25.2,0,0.0,5,7,1,0,0
6,1,68,0,0,0,0,0,52.2,108.3,26.1,27.9,9,74.7,0,7,1,1,0
6,2,99,0,0,0,0,0,123.3,23.8,21.6,23.4,9,0.0,0,7,1,0,0
6,4,80,0,0,0,0,0,103.2,26.3,26.7,29.2,9,0.0,0,7,1,0,0
6,5,80,0,0,0,0,0,124.1,23.5,21.4,23.4,9,0.0,0,7,1,0,0
6,6,141,0,0,0,0,0,119.8,24.8,22.0,24.0,9,0.0,0,7,1,0,0
6,7,67,0,0,0,0,0,120.3,24.3,22.0,24.2,9,0.0,0,7,1,0,0
6,8,69,0,0,0,0,0,119.4,24.8,22.1,24.1,9,0.0,0,7,1,0,0
6,9,70,0,1,0,0,0,26.5,24.2,21.9,,9,0.0,0,7,1,0,0
6,10,79,0,0,0,0,0,102.4,28.8,24.7,29.3,9,257.6,0,7,1,1,0
6,11,83,0,0,1,0,0,126.8,23.0,20.8,23.0,9,0.0,0,7,1,0,0
6,12,67,0,1,0,0,0,20.0,26.4,23.1,,9,0.0,0,7,1,0,0
6,13,71,0,0,0,0,0,100.3,30.5,25.0,29.0,9,356.8,0,7,1,1,0
6,14,119,1,0,0,1,1,127.7,23.1,20.7,22.6,9,0.0,0,7,1,0,0
7,1,86,0,0,0,0,0,94.5,39.8,24.8,25.1,5,7.9,3,7,1,1,0
7,2,80,0,0,0,0,0,122.7,23.8,21.7,23.6,5,0.0,3,7,1,0,0
7,3,80,0,0,0,0,0,102.5,30.0,26.7,25.9,5,0.0,3,7,1,0,0
7,4,70,0,0,0,0,0,123.2,24.0,21.5,23.3,5,0.0,3,7,1,0,0
7,5,142,0,0,0,0,0,96.8,30.9,27.4,29.3,5,0.0,3,7,1,0,0
7,6,70,0,0,0,0,0,123.9,23.6,21.4,23.4,5,0.0,3,7,1,0,0
7,7,87,0,0,0,0,0,120.6,24.2,22.1,24.0,5,0.0,3,7,1,0,0
7,8,68,0,1,0,0,0,23.9,24.2,26.3,,5,0.0,3,7,1,0,0
7,9,67,0,0,0,0,0,96.9,33.4,28.0,26.1,5,286.6,3,7,1,1,0
7,10,69,0,0,0,0,1,127.0,23.2,20.8,22.8,5,0.0,3,7,1,0,0
7,11,67,0,0,0,0,0,99.6,25.7,28.7,30.7,5,0.0,3,7,1,0,0
7,12,76,0,0,0,0,0,124.4,23.5,21.3,23.4,5,0.0,3,7,1,0,0
7,13,68,0,0,0,0,0,97.7,29.4,30.0,27.4,5,0.0,3,7,1,0,0
7,14,71,0,0,0,0,0,124.6,23.3,21.3,23.4,5,0.0,3,7,1,0,0
7,15,71,0,1,0,0,0,60.9,25.0,22.8,,5,0.0,3,7,1,0,0
7,16,67,0,0,0,0,0,100.5,32.2,25.1,27.0,5,73.7,3,7,1,1,0
7,17,87,1,0,1,1,0,127.1,23.1,20.7,22.9,5,0.0,3,7,1,0,0
7,18,130,0,0,0,0,0,99.5,25.9,32.3,27.0,5,0.0,3,7,1,0,0
7,19,175,0,0,0,0,0,123.0,23.7,21.6,23.7,5,0.0,3,7,1,0,0
8,2,72,0,0,0,0,0,104.6,27.7,27.3,26.1,22,0.0,7,7,1,0,0
8,3,69,0,0,0,0,0,123.1,23.9,21.6,23.4,22,0.0,7,7,1,0,0
8,4,76,0,0,0,0,0,93.5,30.2,33.6,26.9,22,0.0,7,7,1,0,0
8,5,70,0,0,0,0,0,125.7,23.3,20.9,23.3,22,0.0,7,7,1,0,0
8,6,80,0,0,0,0,0,97.6,29.4,30.1,27.3,22,0.0,7,7,1,0,0
8,7,68,0,0,0,0,0,123.6,23.6,21.4,23.5,22,0.0,7,7,1,0,0
8,8,80,0,0,0,0,0,99.6,27.7,30.3,27.1,22,0.0,7,7,1,0,0
8,9,67,0,0,0,0,0,123.6,23.7,21.6,23.4,22,0.0,7,7,1,0,0
8,10,71,0,0,0,0,0,105.6,28.1,27.5,24.7,22,0.0,7,7,1,0,0
8,11,90,0,0,0,0,0,120.7,24.2,22.1,23.9,22,0.0,7,7,1,0,0
8,13,78,0,0,0,0,0,120.6,24.4,22.1,23.9,22,0.0,7,7,1,0,0
8,14,67,0,0,0,0,0,120.5,24.4,22.0,23.9,22,0.0,7,7,1,0,0
8,16,71,0,0,0,0,0,120.4,24.3,22.0,24.1,22,0.0,7,7,1,0,0
8,17,75,0,1,0,0,0,68.7,24.7,24.4,,22,0.0,7,7,1,0,0
8,19,68,0,0,0,0,0,109.6,27.6,25.4,24.4,22,0.0,7,7,1,0,0
8,20,81,1,0,1,1,1,127.4,23.1,20.7,22.8,22,0.0,7,7,1,0,0
8,21,77,0,1,0,0,0,62.3,26.2,25.3,,22,0.0,7,7,1,0,0
8,22,85,0,0,0,0,0,88.0,41.5,26.0,28.8,22,65.9,7,7,1,1,0
9,1,70,0,0,0,0,0,71.1,66.0,25.2,28.1,7,33.3,5,7,1,1,0
9,2,83,0,0,0,0,0,92.9,26.8,27.0,37.4,7,0.0,5,7,1,0,0
9,3,69,0,0,0,0,0,123.2,23.9,21.5,23.4,7,0.0,5,7,1,0,0
9,4,83,0,0,0,0,0,120.6,24.2,22.0,24.1,7,0.0,5,7,1,0,0
9,5,66,0,0,0,0,0,121.0,24.1,22.0,24.0,7,0.0,5,7,1,0,0
9,6,70,0,0,0,0,0,120.9,24.1,22.0,24.1,7,0.0,5,7,1,0,0
9,7,67,0,0,0,0,0,96.5,26.7,26.0,35.1,7,0.0,5,7,1,0,0
9,8,75,0,0,0,0,0,124.2,23.6,21.3,23.3,7,0.0,5,7,1,0,0
9,9,69,0,1,0,0,0,15.0,24.5,25.2,,7,0.0,5,7,1,0,0
9,10,69,0,0,0,0,0,99.6,34.4,25.5,25.3,7,497.9,5,7,1,1,0
9,12,68,0,1,0,0,0,55.5,24.1,22.3,,7,0.0,5,7,1,0,0
9,13,190,0,0,0,0,0,105.5,31.7,23.2,25.4,7,89.4,5,7,1,1,0
9,14,120,0,0,0,1,1,126.6,23.5,20.7,22.8,7,0.0,5,7,1,0,0
9,15,88,0,0,0,0,0,110.5,25.1,25.0,26.6,7,0.0,5,7,1,0,0
9,16,71,0,0,0,0,0,123.5,23.7,21.4,23.6,7,0.0,5,7,1,0,0
10,1,76,0,0,0,0,0,28.7,243.0,25.1,27.4,17,208.7,9,7,1,1,0
10,2,70,0,0,0,0,0,102.3,27.7,26.2,28.9,17,0.0,9,7,1,0,0
10,3,146,1,0,1,1,0,126.4,23.3,20.8,23.0,17,0.0,9,7,1,0,0
10,4,67,0,1,0,0,0,26.5,25.2,24.8,,17,0.0,9,7,1,0,0
10,5,87,0,0,0,0,0,98.8,30.9,26.9,28.0,17,246.3,9,7,1,1,0
10,6,69,0,0,0,0,0,124.0,23.6,21.5,23.2,17,0.0,9,7,1,0,0
10,7,74,0,0,0,0,0,119.9,24.6,22.1,24.0,17,0.0,9,7,1,0,0
10,8,79,0,0,0,0,0,120.4,24.3,22.0,24.0,17,0.0,9,7,1,0,0
10,9,83,0,0,0,0,0,120.5,24.2,22.1,24.1,17,0.0,9,7,1,0,0
10,10,70,0,0,0,0,0,96.7,25.4,29.4,32.9,17,0.0,9,7,1,0,0
10,11,70,0,0,0,0,0,123.1,23.7,21.7,23.5,17,0.0,9,7,1,0,0
10,12,78,0,1,0,0,0,30.2,25.1,23.8,,17,0.0,9,7,1,0,0
10,13,89,0,0,0,0,0,99.7,35.0,25.0,25.1,17,215.1,9,7,1,1,0
10,14,92,0,0,0,0,1,126.0,23.4,21.1,22.7,17,0.0,9,7,1,0,0
10,15,68,0,0,0,0,0,107.0,25.4,25.9,28.0,17,0.0,9,7,1,0,0
11,1,69,0,0,0,0,0,33.7,198.2,26.4,27.0,2,163.8,9,7,1,1,0
11,2,90,0,0,0,0,0,97.8,28.3,29.3,29.1,2,0.0,9,7,1,0,0
11,3,79,0,0,1,0,1,126.0,23.3,21.0,22.9,2,0.0,9,7,1,0,0
11,4,77,0,0,0,0,0,101.5,27.7,23.2,32.6,2,0.0,9,7,1,0,0
11,5,68,0,0,0,0,0,123.4,23.7,21.6,23.3,2,0.0,9,7,1,0,0
11,6,69,0,1,0,0,0,34.0,26.2,22.1,,2,0.0,9,7,1,0,0
11,7,91,0,0,0,0,0,103.8,32.7,24.2,24.7,2,184.6,9,7,1,1,0
11,8,75,0,0,0,0,0,120.2,24.3,22.2,24.1,2,0.0,9,7,1,0,0
11,9,70,0,0,0,0,0,120.2,24.3,22.2,24.1,2,0.0,9,7,1,0,0
11,10,69,0,0,0,0,0,120.2,24.2,22.2,24.1,2,0.0,9,7,1,0,0
11,11,85,0,0,0,0,0,120.3,24.3,22.2,24.0,2,0.0,9,7,1,0,0
11,12,79,0,0,0,0,0,120.6,24.1,22.2,24.0,2,0.0,9,7,1,0,0
11,13,71,0,1,0,0,0,25.3,24.3,22.8,,2,0.0,9,7,1,0,0
11,14,109,0,0,0,0,0,102.6,33.0,23.9,25.7,2,271.6,9,7,1,1,0
11,15,68,0,0,0,0,0,112.7,25.0,23.9,26.4,2,0.0,9,7,1,0,0
11,16,70,1,0,0,1,0,126.2,23.3,20.9,22.9,2,0.0,9,7,1,0,0
12,1,67,0,0,0,0,0,66.1,71.0,29.0,28.2,21,35.1,3,7,1,1,0
12,2,77,0,0,0,0,0,123.2,23.8,21.5,23.6,21,0.0,3,7,1,0,0
12,3,67,0,0,0,0,0,87.1,30.4,38.6,28.4,21,0.0,3,7,1,0,0
12,4,69,0,0,0,0,0,124.6,23.4,21.2,23.3,21,0.0,3,7,1,0,0
12,5,70,0,0,0,0,0,120.0,24.5,22.0,24.1,21,0.0,3,7,1,0,0
12,6,71,0,0,0,0,0,120.5,24.3,22.0,24.1,21,0.0,3,7,1,0,0
12,7,68,0,1,0,0,0,22.0,24.3,22.2,,21,0.0,3,7,1,0,0
12,8,81,0,0,0,0,0,97.2,33.0,27.9,26.3,21,322.0,3,7,1,1,0
12,9,79,1,0,1,1,0,127.1,23.1,20.8,22.8,21,0.0,3,7,1,0,0
12,10,69,0,0,0,0,0,98.8,26.7,28.8,30.3,21,0.0,3,7,1,0,0
12,11,70,0,0,0,0,0,125.5,23.3,21.1,23.1,21,0.0,3,7,1,0,0
12,12,73,0,0,0,0,0,121.3,24.0,21.9,24.0,21,0.0,3,7,1,0,0
12,13,89,0,1,0,0,0,32.8,25.8,24.0,,21,0.0,3,7,1,0,0
12,14,66,0,0,0,0,0,93.3,34.1,30.0,26.8,21,188.7,3,7,1,1,0
12,15,68,0,0,0,0,1,126.6,23.2,21.1,22.7,21,0.0,3,7,1,0,0
12,16,71,0,0,0,0,0,93.3,26.2,36.6,28.0,21,0.0,3,7,1,0,0
13,1,66,0,0,0,0,0,52.6,101.0,31.2,29.1,6,71.2,1,7,1,1,0
13,2,70,0,0,0,0,0,125.7,23.3,21.0,23.1,6,0.0,1,7,1,0,0
13,3,159,0,0,0,0,0,101.5,23.7,27.7,32.1,6,0.0,1,7,1,0,0
13,4,68,0,0,0,0,0,124.1,23.6,21.4,23.3,6,0.0,1,7,1,0,0
13,5,85,0,0,0,0,0,102.2,28.2,28.2,26.6,6,0.0,1,7,1,0,0
13,6,92,0,0,0,0,0,123.9,23.4,21.6,23.4,6,0.0,1,7,1,0,0
13,7,80,0,1,0,0,0,26.9,24.6,24.9,,6,0.0,1,7,1,0,0
13,8,69,0,0,0,0,0,97.2,34.8,25.7,26.7,6,245.2,1,7,1,1,0
13,9,76,0,0,0,0,0,124.3,23.6,21.3,23.3,6,0.0,1,7,1,0,0
13,10,72,0,0,0,0,0,106.0,27.3,27.9,24.7,6,0.0,1,7,1,0,0
13,11,71,0,0,0,0,0,124.5,23.4,21.3,23.4,6,0.0,1,7,1,0,0
13,13,72,0,0,0,0,0,103.4,33.0,24.3,24.6,6,240.7,1,7,1,1,0
13,15,89,0,0,0,0,0,105.7,25.4,27.4,27.4,6,0.0,1,7,1,0,0
13,16,102,0,0,0,0,0,120.8,24.1,22.1,24.0,6,0.0,1,7,1,0,0
13,17,69,0,0,0,0,0,119.7,24.2,22.3,24.4,6,0.0,1,7,1,0,0
14,1,88,0,0,0,0,0,34.4,192.3,25.4,28.8,10,154.4,1,7,1,1,0
14,3,69,0,0,0,0,0,95.8,32.8,30.2,25.5,10,0.0,1,7,1,0,0
14,4,67,0,0,0,0,0,124.0,23.5,21.4,23.5,10,0.0,1,7,1,0,0
14,5,68,0,1,0,0,0,23.2,27.8,28.9,,10,0.0,1,7,1,0,0
14,6,67,0,0,0,0,0,91.0,41.7,26.9,24.6,10,291.7,1,7,1,1,0
14,7,93,0,0,0,0,1,126.8,23.2,20.9,22.8,10,0.0,1,7,1,0,0
14,8,80,0,1,0,0,0,21.4,24.3,28.3,,10,0.0,1,7,1,0,0
14,10,76,1,0,1,1,0,127.2,23.1,20.7,22.9,10,0.0,1,7,1,0,0
14,11,69,0,1,0,0,0,60.8,24.9,25.4,,10,0.0,1,7,1,0,0
14,12,85,0,0,0,0,0,95.8,34.2,26.7,27.5,10,73.1,1,7,1,1,0
14,13,69,0,0,0,0,0,124.4,23.4,21.4,23.3,10,0.0,1,7,1,0,0
15,2,79,0,0,0,0,0,123.1,23.8,21.6,23.4,18,0.0,6,7,1,0,0
15,3,104,0,0,0,0,0,120.6,24.2,22.1,24.0,18,0.0,6,7,1,0,0
15,4,68,0,0,0,0,0,120.2,24.3,21.9,24.3,18,0.0,6,7,1,0,0
15,5,115,0,0,0,0,0,120.6,24.2,22.0,24.2,18,0.0,6,7,1,0,0
15,6,85,0,0,0,0,0,92.2,26.6,29.8,35.5,18,0.0,6,7,1,0,0
15,7,70,0,0,0,0,0,101.6,30.4,28.2,24.8,18,0.0,6,7,1,0,0
15,8,70,0,0,0,0,0,123.3,23.7,21.6,23.5,18,0.0,6,7,1,0,0
15,9,70,0,1,0,0,0,26.0,23.7,22.2,,18,0.0,6,7,1,0,0
15,10,169,0,0,0,0,0,92.3,35.4,27.5,29.0,18,261.8,6,7,1,1,0
15,11,70,1,0,1,1,1,126.9,23.1,20.9,22.8,18,0.0,6,7,1,0,0
15,12,71,0,1,0,0,0,22.3,26.9,27.9,,18,0.0,6,7,1,0,0
15,13,69,0,0,0,0,0,104.6,30.9,25.4,24.7,18,309.1,6,7,1,1,0
15,14,67,0,0,0,0,0,126.1,23.5,21.0,22.8,18,0.0,6,7,1,0,0
15,15,68,0,0,0,0,0,121.5,23.9,22.3,23.5,18,0.0,6,7,1,0,0
15,16,82,0,0,0,0,0,121.5,23.8,22.0,24.0,18,0.0,6,7,1,0,0
16,1,136,0,0,0,0,0,75.1,54.9,28.4,29.6,16,20.7,0,7,1,1,0
16,2,71,0,0,0,0,0,119.6,24.5,22.4,24.0,16,0.0,0,7,1,0,0
16,3,91,0,0,0,0,0,123.5,23.9,21.3,23.4,16,0.0,0,7,1,0,0
16,4,94,0,0,0,0,0,106.2,24.9,25.9,29.0,16,0.0,0,7,1,0,0
16,5,84,0,0,0,0,0,117.9,25.8,22.1,24.1,16,0.0,0,7,1,0,0
16,6,79,0,0,0,0,0,119.7,24.6,22.0,24.2,16,0.0,0,7,1,0,0
16,7,69,0,0,0,0,0,120.7,24.4,21.9,23.9,16,0.0,0,7,1,0,0
16,8,70,0,0,0,0,0,120.9,24.3,22.0,23.9,16,0.0,0,7,1,0,0
16,9,71,0,1,0,0,0,22.9,24.2,23.7,,16,0.0,0,7,1,0,0
16,11,69,1,0,1,1,0,126.8,23.3,20.7,22.9,16,0.0,0,7,1,0,0
16,12,80,0,1,0,0,0,16.8,25.1,23.0,,16,0.0,0,7,1,0,0
16,13,75,0,0,0,0,0,102.8,30.9,22.8,28.7,16,440.5,0,7,1,1,0
16,14,102,0,0,0,0,1,126.8,23.4,20.8,22.7,16,0.0,0,7,1,0,0
17,2,67,0,0,0,0,0,122.6,23.8,21.8,23.6,11,0.0,11,7,1,0,0
17,3,70,0,0,0,0,0,123.6,23.6,21.6,23.4,11,0.0,11,7,1,0,0
17,4,69,0,0,0,0,0,101.7,25.5,28.4,29.5,11,0.0,11,7,1,0,0
17,6,87,0,0,0,0,0,123.5,23.7,21.5,23.4,11,0.0,11,7,1,0,0
17,7,70,0,0,0,0,0,120.9,24.1,22.1,23.9,11,0.0,11,7,1,0,0
17,8,66,0,0,0,0,0,120.2,24.2,22.2,24.1,11,0.0,11,7,1,0,0
17,9,83,0,1,0,0,0,28.7,26.4,24.4,,11,0.0,11,7,1,0,0
17,10,71,0,0,0,0,0,92.6,34.4,30.2,27.0,11,227.2,11,7,1,1,0
17,11,76,0,0,0,0,0,123.6,23.7,21.4,23.5,11,0.0,11,7,1,0,0
17,12,68,0,0,0,0,0,124.1,23.5,21.4,23.4,11,0.0,11,7,1,0,0
