index,edible-poisonous,cap-diameter,cap-shape,cap-color,does-bruise-or-bleed,gill-attachment,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season,fold
39535,0,7.61,3,1,0,2,5,7.19,18.22,5,0,0,0,2,4
39537,1,5.61,4,9,0,4,3,5.92,8.32,11,0,0,4,2,2
39539,0,3.53,0,9,0,3,6,4.21,5.9,9,0,0,2,3,2
39540,1,16.89,3,1,0,5,3,5.25,36.17,1,0,0,0,2,4
39541,1,10.77,1,1,0,0,0,3.7,24.63,1,0,0,0,2,3
39542,0,7.76,6,2,0,3,5,7.71,12.07,2,0,0,2,2,4
39543,0,4.46,3,1,0,1,5,4.54,6.99,5,0,0,0,2,0
39547,0,1.45,0,1,0,3,5,6.01,2.09,3,0,0,6,2,1
39548,1,9.01,0,1,0,3,5,11.07,29.15,5,0,0,0,2,0
39550,0,9.52,0,1,0,6,3,9.06,14.2,1,0,0,0,2,0
39551,1,3.14,0,6,0,5,3,3.19,5.66,6,0,0,4,0,1
39552,1,12.92,5,11,1,5,1,4.6,24.89,8,0,0,0,2,3
39553,1,3.51,1,2,0,0,0,0.0,0.0,0,1,0,0,2,0
39554,1,7.4,3,3,0,2,3,6.48,10.08,5,0,0,0,2,1
39555,0,4.01,3,1,0,5,6,5.98,6.55,5,0,0,0,3,1
39556,1,3.11,4,1,0,3,1,9.3,2.37,1,0,0,2,0,3
39557,0,8.18,3,6,0,1,1,9.47,13.28,6,0,0,0,0,2
39558,0,7.31,0,11,0,3,5,4.08,14.43,5,0,0,0,0,2
39559,0,3.95,0,1,0,5,6,5.2,6.07,5,0,0,0,0,4
39560,0,6.88,3,1,0,2,5,7.19,15.18,5,0,0,0,0,3
39562,1,17.54,0,5,1,5,1,6.26,30.04,5,0,0,0,3,4
39564,1,1.62,0,3,0,5,1,2.3,2.56,1,0,0,0,0,1
39565,0,1.56,2,1,0,3,2,5.03,1.6,2,0,0,1,2,1
39566,1,8.42,0,1,0,1,1,5.7,8.02,1,0,0,0,0,2
39567,0,3.99,0,1,0,2,1,4.43,5.25,1,1,7,0,1,4
39568,1,7.54,4,5,0,4,5,12.32,13.02,5,1,6,0,0,3
39569,1,2.54,4,1,0,3,11,8.18,2.35,2,0,0,2,0,0
39570,1,3.85,3,12,0,3,12,6.73,6.56,12,0,0,1,0,4
39571,1,3.82,3,10,0,2,3,4.56,3.31,1,0,0,1,0,4
39572,0,8.11,0,2,0,1,2,7.28,21.0,12,0,0,0,0,3
39573,1,11.03,0,1,1,6,3,8.22,27.96,3,0,0,0,0,4
39574,0,8.43,0,1,1,6,3,8.17,18.69,1,1,1,0,0,3
39575,0,7.35,0,3,0,0,0,4.82,15.25,3,0,0,0,2,0
39576,0,6.58,5,4,1,5,6,5.32,16.61,5,0,0,0,2,4
39577,0,6.68,0,1,0,6,3,6.35,12.1,1,0,0,2,2,1
39578,1,6.76,0,4,0,1,4,3.73,8.86,4,0,0,0,0,3
39579,1,0.83,0,5,0,3,5,2.32,1.3,1,0,0,1,2,0
39581,1,3.23,0,2,0,5,5,2.75,5.89,5,0,0,2,2,1
39582,0,1.45,0,3,0,3,5,6.29,2.32,3,0,0,2,2,4
39583,0,7.99,3,6,0,1,1,8.89,13.57,1,0,0,0,0,4
39584,1,3.82,5,9,1,5,10,4.58,4.89,9,0,0,0,2,2
39586,1,11.23,0,6,0,3,3,11.91,24.93,6,1,7,0,2,3
39587,1,11.58,0,1,1,5,1,5.95,14.91,1,0,0,0,2,3
39588,1,15.37,0,9,0,4,5,18.19,18.38,5,1,4,0,0,1
39589,0,4.91,3,2,0,1,3,4.28,8.32,5,0,0,0,2,0
39590,1,3.02,1,2,0,0,0,3.06,13.25,2,0,0,0,0,1
39591,1,6.2,3,3,0,1,3,6.52,13.78,3,0,0,0,0,2
39592,1,3.39,4,1,0,3,11,10.02,2.63,1,0,0,2,0,3
39593,0,2.72,0,3,0,3,3,3.69,7.1,5,0,0,0,0,4
39594,1,1.78,0,1,0,5,1,2.31,2.64,1,0,0,6,0,3
39595,0,14.11,0,5,1,4,2,9.22,18.29,5,1,7,4,2,2
39596,1,6.03,3,2,0,5,3,5.07,9.26,1,0,0,0,3,0
39597,1,6.48,5,3,0,5,6,3.39,6.88,6,0,0,6,2,4
39598,1,3.55,0,1,0,2,4,8.45,4.09,1,0,0,0,0,1
39599,1,3.09,0,3,0,3,5,5.42,3.4,3,1,7,0,2,3
39600,1,3.67,0,6,0,3,1,5.03,6.92,6,1,3,0,3,2
39601,1,0.65,0,9,0,3,4,3.62,0.97,11,0,0,0,0,1
39602,0,4.41,0,6,0,6,1,4.58,11.21,9,0,0,0,2,1
39603,0,42.28,1,3,0,6,3,5.49,31.74,1,0,0,0,1,0
39605,0,4.28,0,6,0,3,5,6.04,5.48,6,0,0,0,1,1
39606,0,6.62,5,3,0,3,5,5.39,14.09,5,0,0,0,0,1
39607,0,1.03,3,9,1,3,4,5.6,1.04,1,0,0,0,2,2
39608,1,15.08,0,9,0,4,5,17.09,17.8,5,1,4,0,3,3
39609,1,4.43,0,6,0,3,3,6.08,7.11,6,0,0,2,2,0
39610,1,8.74,1,9,0,0,0,2.83,22.03,1,0,0,0,1,3
39611,1,9.6,3,5,0,2,5,9.47,9.49,5,0,0,0,0,2
39612,0,2.68,3,1,0,3,4,7.8,3.58,1,0,0,1,0,0
39613,1,2.48,3,5,0,5,5,3.1,7.66,5,0,0,2,2,4
39614,1,6.45,4,6,0,4,11,7.3,8.7,11,0,0,2,2,2
39615,1,7.14,0,9,0,2,5,6.23,17.31,5,0,0,0,0,2
39617,0,7.84,3,12,0,3,5,4.59,16.84,5,0,0,0,2,3
39619,1,3.21,1,2,0,0,0,0.0,0.0,0,0,0,0,2,2
39620,1,6.36,0,1,1,1,8,6.17,17.32,5,0,0,0,2,4
39622,1,7.39,0,1,1,5,5,7.01,8.33,9,0,0,0,0,2
39623,0,7.73,3,5,0,4,4,5.61,13.39,5,1,6,4,2,4
39624,1,15.79,5,1,1,5,10,5.27,27.61,8,0,0,1,0,3
39625,1,3.41,4,3,0,3,8,5.44,6.72,8,0,0,0,2,4
39626,0,1.44,2,1,1,3,5,6.5,1.25,1,0,0,6,2,3
39628,0,3.17,0,9,0,3,6,4.09,6.09,9,0,0,4,2,3
39629,0,8.53,0,3,0,3,5,6.51,16.91,5,0,0,0,3,2
39630,0,8.11,0,1,0,4,5,5.31,9.4,5,0,0,0,2,3
39631,0,4.15,0,3,0,3,6,4.61,10.29,5,0,0,0,0,3
39632,0,3.36,5,12,1,5,4,4.58,5.69,1,0,0,0,2,4
39633,1,5.17,0,6,0,3,3,6.68,8.62,6,0,0,2,2,4
39635,0,9.43,0,1,1,6,3,7.53,21.53,1,0,0,0,0,2
39637,1,3.81,4,7,0,1,2,6.75,7.71,1,1,6,2,2,3
39638,1,3.6,4,2,0,3,11,9.85,2.71,1,0,0,2,2,0
39639,0,5.32,0,10,0,5,6,4.69,10.73,5,0,0,0,0,1
39640,0,3.66,5,1,0,0,0,7.4,8.37,6,0,0,0,0,3
39642,1,10.5,0,3,1,6,9,8.17,23.56,9,0,0,0,2,4
39644,0,12.28,5,2,0,3,5,7.67,25.43,5,0,0,1,0,2
39645,0,8.3,5,5,0,5,4,3.5,9.77,5,0,0,0,0,1
39647,1,8.59,0,1,0,3,1,10.47,17.35,1,0,0,0,0,3
39649,1,3.47,4,11,0,3,1,10.18,2.67,1,0,0,2,2,4
39650,1,9.09,5,8,1,5,6,4.77,13.05,5,1,0,0,2,1
39651,1,8.98,6,1,0,6,4,8.89,27.86,1,0,0,0,0,0
39652,0,7.07,0,1,1,6,8,6.87,14.62,9,0,0,0,2,0
39653,0,16.45,3,11,0,3,11,7.78,22.81,5,0,0,0,0,4
39654,1,6.44,4,5,0,4,5,12.23,12.02,5,1,6,0,2,1
39656,0,9.18,3,5,0,1,5,7.28,30.67,5,0,0,0,1,3
39657,1,7.84,3,12,0,1,3,7.39,19.87,12,0,0,0,0,4
39658,1,6.74,0,1,0,1,2,5.82,7.5,1,0,0,0,0,3
39659,1,0.54,0,9,0,3,1,3.81,0.88,11,0,0,0,3,3
39660,0,1.53,0,1,0,5,5,6.27,2.15,3,0,0,6,2,0
39661,0,6.43,3,2,0,1,3,5.63,8.63,5,0,0,0,2,3
39662,0,9.21,3,5,0,1,5,7.79,33.31,5,0,0,0,1,4
39663,1,5.71,0,2,1,2,1,7.08,16.42,12,0,0,0,0,4
39665,0,5.17,0,3,0,2,12,6.55,3.94,5,0,0,0,2,1
39666,0,4.37,3,2,0,3,2,5.45,3.21,1,0,0,0,3,1
39667,1,11.2,1,1,0,0,0,3.81,25.88,1,0,0,0,2,2
39668,1,2.97,3,4,0,4,5,4.41,3.42,5,1,6,4,2,4
39669,1,3.91,0,6,0,3,1,3.66,5.65,6,1,3,0,3,1
39670,1,3.65,3,1,0,2,4,7.61,3.44,1,0,0,1,2,4
39671,0,7.09,3,1,0,1,1,9.06,12.51,6,0,0,0,0,1
39672,0,13.48,3,5,1,4,2,12.0,18.16,5,1,2,4,0,3
39673,1,15.58,5,11,1,5,1,5.24,24.2,8,0,0,2,2,2
39674,0,15.16,5,1,0,5,5,6.91,24.9,5,0,0,0,3,2
39675,0,5.57,0,1,0,4,5,4.82,10.28,1,0,0,0,2,4
39676,1,1.22,0,5,0,3,5,3.19,1.56,1,0,0,0,2,3
39677,1,3.68,0,3,0,3,5,5.56,3.6,3,1,7,2,0,1
39678,1,3.65,3,10,0,2,5,4.26,5.6,5,0,0,0,0,2
39679,1,7.6,3,3,0,2,1,6.3,10.55,5,0,0,0,0,2
39680,1,1.86,4,1,0,3,1,5.54,1.84,1,0,0,0,2,2
39682,1,7.94,5,8,1,5,2,4.8,11.81,8,0,0,0,0,4
39684,1,1.24,0,3,0,0,0,3.11,5.14,3,0,0,0,0,4
39685,1,0.85,0,1,0,3,1,4.15,0.98,11,0,0,0,3,0
39686,1,6.21,5,1,1,5,10,6.27,5.7,1,0,0,0,2,4
39687,0,14.58,3,10,0,5,5,2.56,15.35,5,0,0,0,3,1
39689,1,4.16,3,9,0,2,9,6.1,4.98,3,0,0,0,2,4
39690,0,6.05,0,10,0,2,5,7.67,10.7,1,0,0,1,0,0
39691,0,4.72,0,2,0,1,3,4.3,7.56,5,0,0,0,2,1
39692,1,13.83,0,5,0,1,4,7.73,19.22,1,0,0,0,0,3
39693,0,6.43,0,1,0,4,1,5.06,13.01,5,1,2,3,2,0
39694,0,2.33,3,5,0,5,5,3.12,5.41,5,0,0,2,3,1
39695,0,10.48,0,1,1,6,3,8.41,17.69,1,1,1,0,0,0
39696,1,10.05,0,1,1,6,6,8.29,27.61,12,0,0,0,2,1
39697,0,3.95,4,2,0,3,2,5.21,3.5,2,0,0,0,0,4
39698,0,4.82,0,1,0,2,1,5.14,4.98,1,1,7,0,2,2
39699,1,15.71,3,1,0,5,3,5.95,33.96,11,0,0,0,0,1
39700,1,9.35,0,5,0,2,5,9.67,11.25,5,0,0,0,2,1
39701,1,1.28,3,3,0,0,0,2.76,5.12,3,0,0,0,2,3
39702,1,6.82,5,2,1,5,5,4.45,12.52,8,0,0,0,2,0
39703,1,2.39,4,4,0,4,5,3.34,3.19,5,1,6,0,0,3
39704,1,2.84,1,11,0,0,0,3.77,15.53,2,0,0,0,0,0
39705,1,8.78,5,8,1,5,6,4.77,13.53,5,1,0,0,0,2
39707,1,3.23,1,2,0,0,0,0.0,0.0,0,0,0,0,0,4
39708,1,11.08,1,9,0,0,0,3.43,24.94,1,0,0,0,2,1
39709,1,5.0,2,3,1,2,4,4.4,11.24,5,0,0,2,1,2
39710,1,4.97,5,1,0,6,1,3.52,4.79,1,1,0,0,2,1
39712,1,0.95,0,5,0,3,5,3.17,1.39,9,0,0,1,2,0
39713,0,11.43,0,3,0,2,5,8.65,20.64,5,0,0,0,2,1
39714,0,1.54,2,1,1,3,4,5.8,1.01,1,0,0,6,0,0
39715,1,3.86,4,1,0,4,5,4.56,3.59,5,1,6,0,2,3
39716,0,0.65,0,1,1,3,4,4.73,0.94,1,0,0,6,2,3
39717,1,9.14,0,3,0,3,6,7.41,19.88,6,1,7,0,0,0
39718,0,10.02,3,1,0,2,1,6.62,20.2,4,0,0,0,3,4
39719,0,12.89,0,5,1,4,1,12.38,18.53,5,1,7,4,0,0
39720,0,10.43,3,2,0,5,3,2.32,14.6,5,0,0,0,3,2
39721,1,20.26,0,5,1,5,5,8.83,35.29,5,0,0,0,3,0
39722,1,6.32,0,1,0,4,5,7.66,15.84,5,1,1,0,0,2
39724,1,2.55,3,6,0,3,6,2.84,5.44,3,0,0,4,0,1
39725,0,3.69,3,1,0,3,2,4.51,2.95,1,0,0,0,0,2
39726,1,6.02,5,6,0,5,6,3.9,6.82,3,0,0,0,0,1
39727,1,4.81,5,1,1,5,1,5.44,7.2,1,0,0,0,0,3
39728,1,7.89,0,1,0,1,2,5.56,7.0,1,0,0,0,3,0
39729,0,7.19,3,6,0,1,1,7.82,12.1,1,0,0,0,0,0
39730,0,1.26,3,1,0,3,4,5.15,3.2,1,0,0,6,2,2
39731,1,4.02,3,1,0,2,5,5.05,3.34,1,0,0,1,0,0
39732,0,3.13,4,1,0,2,5,4.27,3.37,3,0,0,2,0,0
39733,1,3.66,1,8,0,0,0,0.0,0.0,0,1,0,0,0,2
39734,1,5.74,4,5,0,4,5,10.49,10.97,5,1,6,0,2,0
39735,0,9.57,0,1,0,4,4,7.64,10.77,1,0,0,0,2,2
39736,0,1.58,0,3,0,5,5,6.05,2.25,3,0,0,6,0,4
39737,1,12.04,0,3,1,6,6,10.45,38.76,9,0,0,0,2,0
39738,0,6.0,0,2,1,6,2,10.48,23.27,5,0,0,0,0,0
39739,0,8.55,0,1,0,4,5,6.35,9.99,5,0,0,0,3,0
39740,0,1.69,2,1,0,3,5,5.52,1.72,2,0,0,1,2,0
39741,1,4.72,5,1,1,5,4,5.17,4.82,1,0,0,0,2,3
39742,1,10.39,3,8,1,5,1,5.35,14.26,1,0,0,6,0,1
39743,0,11.51,3,7,0,5,3,2.41,15.27,5,0,0,0,3,1
39744,1,3.82,4,8,0,1,1,7.39,8.3,7,1,6,0,0,3
39746,1,4.08,3,1,0,2,4,6.15,4.12,1,0,0,0,0,0
39748,1,8.55,5,4,1,5,4,7.46,14.28,4,1,0,0,0,3
39749,1,3.77,1,2,0,0,0,0.0,0.0,0,1,0,0,0,4
39750,1,2.08,0,7,0,3,4,3.77,2.29,5,0,0,2,2,3
39751,1,1.4,3,3,0,0,0,3.62,6.29,3,0,0,0,2,4
39755,1,6.62,0,9,0,2,5,9.13,6.8,1,0,0,0,2,0
39757,0,12.48,0,1,1,6,3,10.66,24.05,1,0,0,0,0,3
39758,0,14.39,3,1,1,4,1,10.41,17.42,5,1,2,4,2,1
39760,1,3.8,3,1,0,1,4,4.01,3.12,1,0,0,2,0,2
39761,1,4.12,5,1,0,6,1,2.86,5.15,1,1,0,0,2,0
39762,1,0.77,0,1,0,3,4,4.09,0.95,11,0,0,0,2,0
39763,1,0.83,0,9,0,3,1,3.82,0.94,11,0,0,0,0,1
39764,1,13.14,3,11,1,5,1,5.0,26.62,1,0,0,0,2,4
39765,1,3.93,4,1,0,2,4,6.01,5.06,2,0,0,4,2,4
39766,0,5.97,3,2,0,1,5,5.24,10.21,2,0,0,0,2,3
39767,0,6.21,0,2,0,3,1,6.05,4.83,5,1,2,0,3,0
39768,0,6.15,5,1,0,5,5,5.35,9.07,5,0,0,1,2,2
39769,0,5.22,3,6,0,3,3,7.54,6.05,6,0,0,0,3,4
39770,1,2.92,4,2,0,3,11,9.63,2.52,1,0,0,2,0,3
39771,0,13.11,3,1,0,2,1,9.29,24.48,5,0,0,0,3,2
39772,0,7.9,3,1,0,1,5,6.2,11.11,5,0,0,2,0,3
39773,0,7.78,0,5,0,1,5,6.62,27.62,5,0,0,0,1,2
39774,0,6.94,0,9,1,6,3,5.54,12.14,3,0,0,0,0,1
39775,1,8.5,1,9,0,0,0,2.77,23.55,1,0,0,0,2,2
39776,1,6.26,3,2,0,5,3,4.8,9.75,1,0,0,1,3,3
39777,1,14.02,3,8,1,5,10,5.06,25.27,2,0,0,2,2,0
39778,1,16.16,3,6,0,4,5,16.73,16.79,5,1,1,0,2,1
39779,0,14.85,3,11,0,3,11,6.19,23.2,5,0,0,0,2,4
39780,0,8.04,0,5,0,1,5,7.39,28.47,5,0,0,4,1,2
39781,1,12.22,0,5,0,1,4,7.49,18.03,1,0,0,0,2,1
39782,1,3.9,3,9,0,2,1,5.51,4.65,3,0,0,1,2,1
39783,0,1.57,2,1,0,3,2,5.05,1.69,2,0,0,0,2,4
39784,1,9.1,5,4,1,5,4,7.48,15.06,4,1,0,0,0,3
39785,1,1.74,4,1,0,3,1,4.37,1.52,1,0,0,6,2,0
39786,0,7.68,3,1,0,4,1,4.37,12.91,5,1,2,3,2,4
39788,1,1.22,5,3,0,0,0,2.96,5.25,3,0,0,0,2,0
39789,0,7.46,0,1,0,4,1,4.29,12.22,5,1,7,3,2,2
39790,1,12.42,3,9,0,4,5,18.01,17.71,5,1,1,0,2,0
39791,1,2.14,1,2,0,0,0,3.35,13.66,1,0,0,0,0,2
39792,1,7.19,3,3,0,1,3,7.76,20.02,12,0,0,0,0,4
39795,0,5.07,5,3,0,0,0,5.99,15.17,3,0,0,0,0,4
39796,0,6.14,3,1,0,4,4,5.18,13.19,5,1,7,3,2,0
39798,1,3.09,0,2,0,5,5,3.31,8.08,5,0,0,2,2,4
39799,1,6.93,0,1,0,1,1,5.59,7.34,1,0,0,0,0,4
39800,0,6.51,0,1,0,4,5,12.46,12.04,5,0,0,0,0,1
39801,1,7.26,2,5,1,2,4,7.32,12.97,5,0,0,0,2,0
39802,1,4.52,0,6,0,3,3,5.78,7.01,6,0,0,2,2,0
39804,1,10.35,0,1,0,6,4,8.9,28.13,1,0,0,0,2,0
39805,1,15.41,5,2,1,5,1,5.12,26.54,1,0,0,0,0,4
39806,0,4.21,3,1,0,5,6,6.58,9.85,6,0,0,0,0,3
39807,1,4.41,0,1,0,3,5,6.04,3.55,3,1,7,2,0,4
39808,0,5.98,3,5,0,4,11,5.54,12.16,5,1,6,4,2,4
39809,0,4.37,0,1,0,6,1,4.73,10.29,1,0,0,0,0,2
39810,1,11.03,0,1,1,6,9,8.4,30.41,9,0,0,0,0,4
39811,1,6.29,5,9,1,5,10,7.01,7.52,1,0,0,0,0,0
39812,1,9.39,3,8,1,5,1,4.73,23.12,8,0,0,2,2,1
39813,1,4.07,4,12,0,3,2,7.11,7.3,12,0,0,0,0,2
39814,1,8.03,0,1,0,3,1,7.81,7.94,1,1,3,2,2,2
39815,0,10.01,5,1,0,2,1,5.77,19.59,4,0,0,0,0,4
39816,0,2.38,5,1,0,5,4,6.73,3.75,1,0,0,1,2,0
39817,0,6.09,0,1,1,6,3,6.43,14.2,3,0,0,0,0,1
39818,1,2.9,0,11,0,3,5,4.56,2.72,5,0,0,2,2,0
39819,0,10.67,0,1,1,6,3,7.4,21.42,1,0,0,0,2,3
39820,0,11.36,3,7,0,5,5,2.63,16.32,5,0,0,0,3,4
39821,0,5.77,0,1,0,4,5,12.51,13.54,5,0,0,0,2,1
39822,0,7.89,3,5,0,1,5,6.94,28.71,5,0,0,0,2,2
39823,1,4.64,3,9,0,2,3,5.88,5.49,3,0,0,0,0,0
39824,0,43.7,1,3,0,6,3,5.46,26.63,11,0,0,0,1,0
39827,1,2.51,0,6,0,5,3,3.43,5.58,3,0,0,6,0,4
39828,1,2.97,0,6,0,5,6,2.78,5.69,3,0,0,6,0,1
39829,1,11.11,0,1,0,3,5,9.81,28.31,5,0,0,0,2,0
39830,0,4.56,0,5,0,2,12,7.08,4.35,5,0,0,0,2,0
39832,1,7.11,3,1,0,5,5,6.34,11.26,1,0,0,1,0,4
39833,0,20.02,3,5,0,3,11,6.96,22.8,5,0,0,0,0,0
39834,0,13.17,5,5,0,3,11,6.12,19.17,5,0,0,0,2,1
39835,0,7.04,3,9,0,2,5,6.87,16.97,5,0,0,0,2,0
39836,0,3.22,0,1,0,6,3,4.57,9.3,1,0,0,0,0,0
39837,0,9.25,6,5,1,4,1,6.22,16.32,5,1,7,4,2,2
39838,1,9.63,0,1,0,1,4,6.75,17.06,1,0,0,0,2,1
39839,1,3.97,0,1,0,3,1,5.05,6.41,6,1,3,0,3,2
39840,0,8.92,0,1,0,4,5,6.38,10.53,1,0,0,0,1,3
39841,1,6.81,5,6,0,5,3,4.14,6.93,6,0,0,6,2,1
39842,1,3.03,0,3,0,3,5,5.0,3.36,1,1,7,0,2,2
39843,0,8.98,3,2,0,1,4,7.24,20.35,12,0,0,2,3,0
39844,0,8.8,0,2,0,3,5,7.89,14.69,2,0,0,0,0,2
39847,0,8.11,0,1,1,6,1,6.21,16.03,1,1,1,0,0,0
39848,1,3.2,1,2,0,0,0,0.0,0.0,0,0,0,0,3,1
39849,1,12.09,3,2,0,4,5,10.74,14.04,5,1,6,0,0,4
39850,1,9.71,1,9,0,0,0,2.83,23.5,1,0,0,0,1,1
39852,0,9.23,5,1,0,1,12,7.75,19.67,12,0,0,0,3,2
39853,0,25.56,6,1,0,6,5,21.76,101.69,1,0,0,0,0,0
39854,1,8.94,0,1,0,3,1,8.67,17.7,1,0,0,6,0,2
39856,0,2.31,0,5,0,5,5,2.89,5.94,5,0,0,2,3,1
39857,1,4.25,5,6,0,5,6,3.74,6.03,6,0,0,0,2,1
39858,0,10.33,3,2,0,5,3,2.38,13.15,5,0,0,0,0,2
39859,1,13.15,3,2,0,4,5,11.3,16.25,5,1,4,0,0,0
39860,1,0.72,0,9,0,3,1,3.89,0.97,11,0,0,0,3,3
39861,1,7.22,3,9,0,2,5,11.01,6.95,1,0,0,0,0,2
39862,0,5.45,5,1,0,5,5,5.8,8.15,5,0,0,0,0,0
39863,1,15.83,0,1,0,3,5,12.65,33.51,5,0,0,0,2,0
39864,0,3.12,4,5,0,2,5,4.92,3.03,3,0,0,2,0,4
39865,0,6.15,5,5,0,5,4,3.42,8.77,5,0,0,0,0,4
39866,0,8.11,0,1,0,3,5,6.7,13.26,5,0,0,2,2,2
39867,0,7.99,0,3,0,0,0,3.83,13.29,3,0,0,0,0,1
39869,0,14.01,3,1,0,5,5,9.06,24.38,5,0,0,1,3,0
39870,0,3.98,0,3,0,3,6,3.91,10.24,5,0,0,0,2,4
39871,0,5.17,0,10,0,2,5,5.97,9.29,1,0,0,1,0,0
39872,0,6.7,0,1,0,4,5,6.43,10.73,1,0,0,0,2,0
39874,1,13.46,5,1,1,5,5,5.05,24.83,8,0,0,2,0,2
39875,0,8.67,3,6,0,1,3,10.01,13.86,6,0,0,0,0,4
39876,0,11.04,5,1,0,1,12,7.79,19.74,10,0,0,1,0,3
39877,1,1.24,0,1,0,5,1,1.79,2.34,1,0,0,0,2,4
39878,1,5.88,0,9,0,3,1,9.08,10.57,1,1,3,0,0,4
39879,0,7.63,0,5,0,5,5,3.65,9.99,5,0,0,2,2,2
39880,0,7.71,0,5,0,4,5,6.55,14.59,3,1,4,0,2,4
39881,0,10.74,5,8,0,2,1,7.32,23.61,1,0,0,0,2,1
39882,1,9.39,1,1,0,0,0,4.21,25.69,1,0,0,0,2,3
39883,0,13.19,0,1,0,5,5,7.35,22.38,5,0,0,1,0,0
39884,0,8.25,0,1,1,6,3,7.41,15.8,3,0,0,0,2,3
39885,1,6.81,5,1,1,5,2,4.64,13.05,8,0,0,0,0,4
39886,0,5.58,0,1,0,4,1,4.72,12.51,5,1,2,3,0,3
39887,1,4.44,3,1,0,2,4,6.45,4.88,2,0,0,4,2,1
39888,0,8.0,0,3,1,2,3,7.9,17.33,5,0,0,0,2,4
39889,1,18.25,5,1,0,5,3,6.22,42.07,11,0,0,0,0,1
39890,0,9.84,6,1,1,4,4,9.34,17.54,5,1,1,0,0,4
39891,1,12.68,3,1,0,4,5,11.46,16.85,5,1,6,0,0,4
39892,0,10.48,0,1,1,6,3,8.61,22.78,1,0,0,0,0,4
39893,1,0.7,3,6,0,5,6,4.43,0.9,6,0,0,2,2,1
39894,0,5.8,2,2,0,0,0,5.32,19.34,1,0,0,0,1,0
39895,0,11.26,0,1,0,5,5,4.77,19.31,5,0,0,0,3,1
39896,0,10.83,3,2,0,1,10,6.95,19.43,10,0,0,0,3,0
39897,1,3.54,0,6,0,3,1,4.23,6.24,6,1,3,0,0,1
39898,0,3.73,0,3,0,3,3,2.75,8.61,5,0,0,0,2,3
39899,0,7.42,0,1,0,4,4,5.17,9.89,1,0,0,0,0,1
39902,1,8.57,3,3,0,2,3,7.56,13.05,5,0,0,0,2,3
39903,1,2.83,3,6,1,5,3,4.21,5.82,1,0,0,0,0,2
39904,1,5.66,3,3,0,2,1,5.73,9.79,5,0,0,0,2,1
39905,1,7.68,0,1,0,3,1,7.9,7.57,1,1,3,2,0,4
39906,0,3.11,5,1,0,0,0,7.64,53.94,1,0,0,1,3,0
39907,0,12.46,3,3,0,2,1,8.75,25.58,1,0,0,0,0,3
39908,1,9.24,5,3,1,5,6,5.01,12.81,5,1,0,0,2,3
39909,0,4.47,0,3,0,3,6,4.17,10.21,5,0,0,0,2,4
39910,1,8.42,0,5,0,2,5,8.9,9.67,5,0,0,0,0,3
39912,0,5.55,1,1,0,0,0,6.86,43.51,1,0,0,0,3,2
39913,1,3.72,1,5,0,0,0,5.64,30.38,5,1,0,0,0,0
39916,1,4.25,0,1,0,1,4,5.84,8.43,5,1,3,0,2,1
39917,1,11.06,0,1,1,6,9,8.1,28.2,3,0,0,0,0,3
39918,1,2.98,1,11,0,0,0,2.35,13.01,1,0,0,0,0,3
39919,0,14.79,6,1,0,6,5,20.88,83.88,1,0,0,0,0,0
39920,1,7.17,0,1,0,4,5,7.4,15.23,5,1,1,0,2,3
39921,1,5.98,2,3,1,2,4,5.8,12.57,5,0,0,0,2,0
39923,0,4.85,3,1,0,1,2,4.57,6.56,5,0,0,0,0,0
39925,0,5.48,0,1,0,3,1,6.75,4.88,2,1,2,0,0,4
39928,1,3.02,3,1,0,1,4,3.79,2.87,1,0,0,2,2,2
39929,1,4.99,5,6,0,5,6,3.26,5.76,6,0,0,0,0,1
39932,0,4.95,3,11,0,1,5,3.5,8.15,2,0,0,0,2,3
39933,0,7.18,3,1,0,4,1,4.53,11.69,5,1,2,3,2,0
39934,0,5.2,0,3,0,3,5,6.11,15.34,2,0,0,0,2,1
39935,0,0.89,0,9,1,3,5,5.4,1.02,1,0,0,0,2,2
39936,1,8.54,3,12,0,1,3,7.52,18.48,3,0,0,0,0,2
39937,1,9.45,0,1,0,1,1,6.22,8.36,1,0,0,0,3,1
39939,1,9.91,0,1,0,3,1,8.63,15.17,1,0,0,0,0,4
39940,0,6.13,1,1,0,0,0,6.18,22.77,1,0,0,1,1,0
39941,0,19.91,6,1,0,6,5,17.44,64.8,1,0,0,0,2,0
39944,0,5.57,4,2,0,1,2,4.25,9.79,2,0,0,0,0,1
39946,1,2.47,1,2,0,0,0,0.0,0.0,0,0,0,0,3,4
39947,1,4.2,3,10,0,2,5,5.68,6.36,5,0,0,0,0,2
39948,1,3.0,1,11,0,0,0,3.0,14.01,1,0,0,0,0,4
39949,1,4.72,0,7,0,1,1,5.65,7.4,5,1,6,0,0,3
39952,0,5.89,3,6,0,5,6,6.0,12.61,5,0,0,2,3,2
39954,0,6.19,3,5,0,1,5,5.13,21.43,5,0,0,0,1,4
39956,0,4.12,0,6,0,6,1,4.29,10.64,1,0,0,0,0,0
39958,1,10.97,3,8,1,5,1,5.71,13.33,1,0,0,6,2,0
39959,1,6.28,5,9,1,5,1,5.92,7.49,9,0,0,0,0,0
39960,0,6.68,0,5,0,5,5,3.54,9.17,5,0,0,0,0,1
